time_s,position_rad,torque_Nm
15.71000,4.049,-0.902
15.71500,4.050,-0.962
15.72000,4.052,-1.020
15.72500,4.053,-1.075
15.73000,4.054,-1.127
15.73500,4.055,-1.177
15.74000,4.057,-1.223
15.74500,4.058,-1.266
15.75000,4.059,-1.306
15.75500,4.059,-1.342
15.76000,4.059,-1.374
15.76500,4.058,-1.403
15.77000,4.057,-1.429
15.77500,4.057,-1.450
15.78000,4.057,-1.468
15.78500,4.057,-1.482
15.79000,4.057,-1.492
15.79500,4.057,-1.498
15.80000,4.057,-1.500
15.80500,4.057,-1.498
15.81000,4.057,-1.492
15.81500,4.057,-1.482
15.82000,4.056,-1.468
15.82500,4.055,-1.451
15.83000,4.054,-1.429
15.83500,4.053,-1.403
15.84000,4.052,-1.374
15.84500,4.050,-1.341
15.85000,4.049,-1.305
15.85500,4.047,-1.265
15.86000,4.045,-1.221
15.86500,4.044,-1.175
15.87000,4.042,-1.125
15.87500,4.040,-1.072
15.88000,4.038,-1.016
15.88500,4.036,-0.958
15.89000,4.035,-0.897
15.89500,4.033,-0.833
15.90000,4.031,-0.768
15.90500,4.029,-0.700
15.91000,4.027,-0.630
15.91500,4.025,-0.559
15.92000,4.022,-0.486
15.92500,4.020,-0.411
15.93000,4.018,-0.336
15.93500,4.016,-0.260
15.94000,4.014,-0.183
15.94500,4.012,-0.105
15.95000,4.010,-0.027
15.95500,4.008,0.051
15.96000,4.005,0.129
15.96500,4.003,0.206
15.97000,4.001,0.283
15.97500,3.999,0.360
15.98000,3.996,0.435
15.98500,3.994,0.509
15.99000,3.992,0.582
15.99500,3.990,0.653
16.00000,3.988,0.723
16.00500,3.986,0.790
16.01000,3.984,0.856
16.01500,3.982,0.919
16.02000,3.980,0.979
16.02500,3.978,1.037
16.03000,3.976,1.092
16.03500,3.974,1.145
16.04000,3.972,1.194
16.04500,3.971,1.240
16.05000,3.970,1.282
16.05500,3.968,1.321
16.06000,3.967,1.356
16.06500,3.966,1.388
16.07000,3.966,1.416
16.07500,3.965,1.440
16.08000,3.965,1.460
16.08500,3.964,1.476
16.09000,3.964,1.488
16.09500,3.963,1.496
16.10000,3.963,1.500
16.10500,3.963,1.499
16.11000,3.963,1.495
16.11500,3.963,1.486
16.12000,3.963,1.474
16.12500,3.963,1.457
16.13000,3.964,1.436
16.13500,3.965,1.411
16.14000,3.965,1.383
16.14500,3.966,1.350
16.15000,3.967,1.314
16.15500,3.968,1.274
16.16000,3.969,1.231
16.16500,3.970,1.184
16.17000,3.971,1.134
16.17500,3.973,1.081
16.18000,3.974,1.024
16.18500,3.976,0.965
16.19000,3.977,0.903
16.19500,3.978,0.839
16.20000,3.980,0.772
16.20500,3.981,0.703
16.21000,3.983,0.632
16.21500,3.984,0.560
16.22000,3.986,0.485
16.22500,3.988,0.410
16.23000,3.989,0.333
16.23500,3.991,0.255
16.24000,3.993,0.177
16.24500,3.994,0.098
16.25000,3.996,0.018
16.25500,3.998,-0.061
16.26000,3.999,-0.140
16.26500,4.001,-0.219
16.27000,4.003,-0.297
16.27500,4.004,-0.375
16.28000,4.006,-0.451
16.28500,4.008,-0.526
16.29000,4.009,-0.600
16.29500,4.011,-0.672
16.30000,4.012,-0.742
16.30500,4.014,-0.810
16.31000,4.015,-0.876
16.31500,4.017,-0.940
16.32000,4.018,-1.000
16.32500,4.020,-1.058
16.33000,4.021,-1.113
16.33500,4.022,-1.165
16.34000,4.024,-1.214
16.34500,4.025,-1.259
16.35000,4.027,-1.300
16.35500,4.027,-1.338
16.36000,4.027,-1.373
16.36500,4.026,-1.403
16.37000,4.025,-1.429
16.37500,4.025,-1.451
16.38000,4.025,-1.469
16.38500,4.025,-1.483
16.39000,4.026,-1.493
16.39500,4.026,-1.499
16.40000,4.026,-1.500
16.40500,4.026,-1.497
16.41000,4.026,-1.490
16.41500,4.026,-1.478
16.42000,4.025,-1.462
16.42500,4.025,-1.442
16.43000,4.024,-1.418
16.43500,4.022,-1.390
16.44000,4.021,-1.358
16.44500,4.020,-1.322
16.45000,4.019,-1.282
16.45500,4.017,-1.239
16.46000,4.016,-1.191
16.46500,4.014,-1.141
16.47000,4.013,-1.087
16.47500,4.011,-1.030
16.48000,4.009,-0.970
16.48500,4.007,-0.908
16.49000,4.005,-0.842
16.49500,4.003,-0.775
16.50000,4.001,-0.705
16.50500,4.000,-0.632
16.51000,3.998,-0.559
16.51500,3.996,-0.483
16.52000,3.994,-0.406
16.52500,3.992,-0.328
16.53000,3.990,-0.249
16.53500,3.988,-0.169
16.54000,3.986,-0.088
16.54500,3.984,-0.008
16.55000,3.982,0.073
16.55500,3.980,0.153
16.56000,3.978,0.234
16.56500,3.976,0.313
16.57000,3.974,0.392
16.57500,3.972,0.469
16.58000,3.970,0.545
16.58500,3.968,0.620
16.59000,3.966,0.692
16.59500,3.964,0.763
16.60000,3.962,0.832
16.60500,3.960,0.898
16.61000,3.958,0.962
16.61500,3.956,1.022
16.62000,3.955,1.080
16.62500,3.953,1.135
16.63000,3.951,1.186
16.63500,3.950,1.234
16.64000,3.948,1.278
16.64500,3.947,1.319
16.65000,3.947,1.356
16.65500,3.945,1.388
16.66000,3.945,1.417
16.66500,3.945,1.442
16.67000,3.944,1.462
16.67500,3.943,1.478
16.68000,3.943,1.490
16.68500,3.943,1.497
16.69000,3.943,1.500
16.69500,3.943,1.498
16.70000,3.943,1.493
16.70500,3.943,1.482
16.71000,3.943,1.468
16.71500,3.943,1.449
16.72000,3.944,1.425
16.72500,3.945,1.398
16.73000,3.946,1.366
16.73500,3.947,1.330
16.74000,3.948,1.291
16.74500,3.950,1.247
16.75000,3.951,1.200
16.75500,3.952,1.149
16.76000,3.953,1.095
16.76500,3.955,1.038
16.77000,3.956,0.977
16.77500,3.958,0.914
16.78000,3.959,0.847
16.78500,3.961,0.779
16.79000,3.962,0.707
16.79500,3.964,0.634
16.80000,3.966,0.559
16.80500,3.968,0.482
16.81000,3.970,0.404
16.81500,3.971,0.325
16.82000,3.973,0.244
16.82500,3.975,0.163
16.83000,3.976,0.081
16.83500,3.978,-0.001
16.84000,3.980,-0.083
16.84500,3.982,-0.165
16.85000,3.984,-0.246
16.85500,3.986,-0.327
16.86000,3.987,-0.406
16.86500,3.990,-0.485
16.87000,3.991,-0.562
16.87500,3.993,-0.637
16.88000,3.994,-0.711
16.88500,3.996,-0.782
16.89000,3.998,-0.851
16.89500,4.000,-0.918
16.90000,4.001,-0.981
16.90500,4.003,-1.042
16.91000,4.005,-1.100
16.91500,4.006,-1.154
16.92000,4.008,-1.205
16.92500,4.009,-1.252
16.93000,4.011,-1.296
16.93500,4.012,-1.335
16.94000,4.014,-1.371
16.94500,4.014,-1.402
16.95000,4.014,-1.429
16.95500,4.012,-1.452
16.96000,4.011,-1.471
16.96500,4.012,-1.485
16.97000,4.012,-1.494
16.97500,4.013,-1.499
16.98000,4.013,-1.500
16.98500,4.013,-1.495
16.99000,4.014,-1.487
16.99500,4.014,-1.473
17.00000,4.013,-1.456
17.00500,4.013,-1.434
17.01000,4.013,-1.407
17.01500,4.013,-1.376
17.02000,4.012,-1.341
17.02500,4.010,-1.302
17.03000,4.009,-1.259
17.03500,4.008,-1.212
17.04000,4.007,-1.161
17.04500,4.006,-1.107
17.05000,4.004,-1.049
17.05500,4.003,-0.988
17.06000,4.001,-0.924
17.06500,3.999,-0.857
17.07000,3.997,-0.788
17.07500,3.995,-0.716
17.08000,3.993,-0.642
17.08500,3.992,-0.565
17.09000,3.991,-0.487
17.09500,3.989,-0.408
17.10000,3.987,-0.327
17.10500,3.985,-0.246
17.11000,3.983,-0.163
17.11500,3.981,-0.080
17.12000,3.979,0.003
17.12500,3.977,0.087
17.13000,3.975,0.170
17.13500,3.973,0.252
17.14000,3.972,0.334
17.14500,3.970,0.415
17.15000,3.968,0.495
17.15500,3.966,0.573
17.16000,3.965,0.649
17.16500,3.963,0.723
17.17000,3.961,0.795
17.17500,3.959,0.865
17.18000,3.957,0.932
17.18500,3.955,0.996
17.19000,3.954,1.057
17.19500,3.952,1.115
17.20000,3.950,1.169
17.20500,3.949,1.220
17.21000,3.948,1.266
17.21500,3.946,1.309
17.22000,3.945,1.348
17.22500,3.945,1.383
17.23000,3.944,1.413
17.23500,3.944,1.439
17.24000,3.944,1.460
17.24500,3.943,1.477
17.25000,3.943,1.490
17.25500,3.943,1.497
17.26000,3.942,1.500
17.26500,3.942,1.498
17.27000,3.942,1.492
17.27500,3.942,1.480
17.28000,3.943,1.465
17.28500,3.943,1.444
17.29000,3.943,1.419
17.29500,3.944,1.390
17.30000,3.945,1.356
17.30500,3.946,1.318
17.31000,3.947,1.275
17.31500,3.948,1.229
17.32000,3.949,1.179
17.32500,3.951,1.125
17.33000,3.952,1.067
17.33500,3.953,1.006
17.34000,3.955,0.942
17.34500,3.956,0.875
17.35000,3.958,0.805
17.35500,3.960,0.732
17.36000,3.961,0.658
17.36500,3.963,0.581
17.37000,3.964,0.502
17.37500,3.966,0.421
17.38000,3.968,0.340
17.38500,3.970,0.257
17.39000,3.971,0.173
17.39500,3.973,0.089
17.40000,3.975,0.004
17.40500,3.976,-0.080
17.41000,3.978,-0.165
17.41500,3.980,-0.249
17.42000,3.982,-0.332
17.42500,3.984,-0.414
17.43000,3.985,-0.495
17.43500,3.987,-0.574
17.44000,3.989,-0.651
17.44500,3.991,-0.727
17.45000,3.993,-0.800
17.45500,3.994,-0.870
17.46000,3.996,-0.938
17.46500,3.998,-1.003
17.47000,3.999,-1.064
17.47500,4.001,-1.122
17.48000,4.002,-1.177
17.48500,4.004,-1.228
17.49000,4.005,-1.275
17.49500,4.007,-1.317
17.50000,4.008,-1.356
17.50500,4.009,-1.390
17.51000,4.009,-1.420
17.51500,4.008,-1.445
17.52000,4.006,-1.466
17.52500,4.006,-1.481
17.53000,4.006,-1.492
17.53500,4.007,-1.499
17.54000,4.007,-1.500
17.54500,4.007,-1.496
17.55000,4.008,-1.488
17.55500,4.008,-1.475
17.56000,4.008,-1.457
17.56500,4.008,-1.434
17.57000,4.007,-1.407
17.57500,4.007,-1.375
17.58000,4.006,-1.339
17.58500,4.005,-1.298
17.59000,4.004,-1.253
17.59500,4.003,-1.204
17.60000,4.001,-1.151
17.60500,4.000,-1.094
17.61000,3.998,-1.034
17.61500,3.996,-0.970
17.62000,3.995,-0.903
17.62500,3.993,-0.834
17.63000,3.991,-0.761
17.63500,3.990,-0.686
17.64000,3.988,-0.609
17.64500,3.986,-0.529
17.65000,3.985,-0.448
17.65500,3.983,-0.365
17.66000,3.981,-0.282
17.66500,3.980,-0.197
17.67000,3.978,-0.111
17.67500,3.976,-0.026
17.68000,3.974,0.060
17.68500,3.972,0.146
17.69000,3.970,0.231
17.69500,3.968,0.316
17.70000,3.966,0.399
17.70500,3.965,0.482
17.71000,3.963,0.562
17.71500,3.962,0.641
17.72000,3.960,0.718
17.72500,3.958,0.792
17.73000,3.956,0.864
17.73500,3.954,0.933
17.74000,3.952,0.999
17.74500,3.951,1.062
17.75000,3.949,1.121
17.75500,3.947,1.176
17.76000,3.946,1.228
17.76500,3.944,1.275
17.77000,3.943,1.319
17.77500,3.942,1.358
17.78000,3.942,1.392
17.78500,3.941,1.422
17.79000,3.940,1.447
17.79500,3.940,1.467
17.80000,3.940,1.483
17.80500,3.940,1.493
17.81000,3.939,1.499
17.81500,3.938,1.500
17.82000,3.938,1.495
17.82500,3.938,1.486
17.83000,3.938,1.472
17.83500,3.938,1.452
17.84000,3.938,1.428
17.84500,3.939,1.399
17.85000,3.940,1.366
17.85500,3.940,1.328
17.86000,3.941,1.285
17.86500,3.942,1.238
17.87000,3.943,1.187
17.87500,3.943,1.132
17.88000,3.945,1.073
17.88500,3.945,1.011
17.89000,3.947,0.945
17.89500,3.948,0.876
17.90000,3.949,0.804
17.90500,3.950,0.729
17.91000,3.952,0.652
17.91500,3.953,0.572
17.92000,3.955,0.491
17.92500,3.956,0.408
17.93000,3.957,0.324
17.93500,3.958,0.238
17.94000,3.960,0.152
17.94500,3.962,0.065
17.95000,3.963,-0.022
17.95500,3.964,-0.109
17.96000,3.966,-0.196
17.96500,3.967,-0.282
17.97000,3.968,-0.367
17.97500,3.970,-0.451
17.98000,3.971,-0.534
17.98500,3.973,-0.615
17.99000,3.974,-0.693
17.99500,3.975,-0.769
18.00000,3.977,-0.843
18.00500,3.978,-0.914
18.01000,3.980,-0.982
18.01500,3.981,-1.046
18.02000,3.982,-1.107
18.02500,3.983,-1.164
18.03000,3.985,-1.217
18.03500,3.986,-1.266
18.04000,3.987,-1.311
18.04500,3.988,-1.351
18.05000,3.989,-1.387
18.05500,3.990,-1.418
18.06000,3.989,-1.444
18.06500,3.987,-1.465
18.07000,3.986,-1.482
18.07500,3.986,-1.493
18.08000,3.986,-1.499
18.08500,3.986,-1.500
18.09000,3.986,-1.495
18.09500,3.987,-1.486
18.10000,3.987,-1.472
18.10500,3.987,-1.452
18.11000,3.986,-1.428
18.11500,3.986,-1.398
18.12000,3.986,-1.364
18.12500,3.985,-1.325
18.13000,3.984,-1.282
18.13500,3.982,-1.234
18.14000,3.981,-1.181
18.14500,3.980,-1.125
18.15000,3.979,-1.065
18.15500,3.977,-1.001
18.16000,3.976,-0.934
18.16500,3.974,-0.863
18.17000,3.973,-0.790
18.17500,3.971,-0.713
18.18000,3.969,-0.635
18.18500,3.968,-0.554
18.19000,3.966,-0.471
18.19500,3.964,-0.386
18.20000,3.963,-0.300
18.20500,3.961,-0.213
18.21000,3.960,-0.125
18.21500,3.958,-0.037
18.22000,3.956,0.051
18.22500,3.954,0.140
18.23000,3.952,0.227
18.23500,3.950,0.314
18.24000,3.949,0.400
18.24500,3.947,0.485
18.25000,3.945,0.568
18.25500,3.944,0.649
18.26000,3.942,0.728
18.26500,3.941,0.804
18.27000,3.939,0.877
18.27500,3.937,0.947
18.28000,3.935,1.015
18.28500,3.934,1.078
18.29000,3.932,1.138
18.29500,3.931,1.194
18.30000,3.929,1.245
18.30500,3.928,1.293
18.31000,3.927,1.335
18.31500,3.926,1.373
18.32000,3.926,1.407
18.32500,3.925,1.435
18.33000,3.925,1.458
18.33500,3.925,1.477
18.34000,3.925,1.490
18.34500,3.925,1.497
18.35000,3.925,1.500
18.35500,3.924,1.497
18.36000,3.924,1.489
18.36500,3.924,1.476
18.37000,3.924,1.457
18.37500,3.925,1.434
18.38000,3.925,1.405
18.38500,3.925,1.371
18.39000,3.926,1.333
18.39500,3.927,1.290
18.40000,3.928,1.242
18.40500,3.930,1.189
18.41000,3.931,1.133
18.41500,3.932,1.072
18.42000,3.933,1.008
18.42500,3.935,0.940
18.43000,3.936,0.869
18.43500,3.937,0.795
18.44000,3.939,0.717
18.44500,3.940,0.638
18.45000,3.942,0.555
18.45500,3.943,0.471
18.46000,3.945,0.386
18.46500,3.947,0.298
18.47000,3.948,0.210
18.47500,3.950,0.121
18.48000,3.951,0.032
18.48500,3.953,-0.058
18.49000,3.954,-0.147
18.49500,3.956,-0.236
18.50000,3.958,-0.324
18.50500,3.960,-0.411
18.51000,3.961,-0.497
18.51500,3.963,-0.581
18.52000,3.964,-0.662
18.52500,3.966,-0.742
18.53000,3.967,-0.818
18.53500,3.969,-0.892
18.54000,3.970,-0.963
18.54500,3.972,-1.030
18.55000,3.973,-1.093
18.55500,3.975,-1.153
18.56000,3.976,-1.208
18.56500,3.978,-1.260
18.57000,3.979,-1.306
18.57500,3.980,-1.348
18.58000,3.982,-1.385
18.58500,3.983,-1.417
18.59000,3.983,-1.444
18.59500,3.981,-1.466
18.60000,3.979,-1.482
18.60500,3.978,-1.493
18.61000,3.979,-1.499
18.61500,3.979,-1.499
18.62000,3.979,-1.494
18.62500,3.979,-1.484
18.63000,3.979,-1.468
18.63500,3.980,-1.447
18.64000,3.979,-1.420
18.64500,3.979,-1.388
18.65000,3.978,-1.352
18.65500,3.978,-1.310
18.66000,3.978,-1.264
18.66500,3.976,-1.213
18.67000,3.975,-1.157
18.67500,3.973,-1.098
18.68000,3.972,-1.034
18.68500,3.970,-0.967
18.69000,3.969,-0.896
18.69500,3.967,-0.821
18.70000,3.965,-0.744
18.70500,3.963,-0.664
18.71000,3.962,-0.582
18.71500,3.959,-0.497
18.72000,3.958,-0.411
18.72500,3.956,-0.323
18.73000,3.954,-0.233
18.73500,3.953,-0.143
18.74000,3.951,-0.053
18.74500,3.949,0.038
18.75000,3.947,0.129
18.75500,3.945,0.219
18.76000,3.943,0.308
18.76500,3.941,0.397
18.77000,3.939,0.484
18.77500,3.937,0.569
18.78000,3.935,0.652
18.78500,3.933,0.733
18.79000,3.932,0.811
18.79500,3.930,0.886
18.80000,3.928,0.958
18.80500,3.926,1.026
18.81000,3.924,1.090
18.81500,3.922,1.151
18.82000,3.920,1.207
18.82500,3.919,1.259
18.83000,3.918,1.306
18.83500,3.917,1.349
18.84000,3.916,1.386
18.84500,3.915,1.418
18.85000,3.915,1.446
18.85500,3.915,1.467
18.86000,3.915,1.483
18.86500,3.914,1.494
18.87000,3.914,1.499
18.87500,3.913,1.499
18.88000,3.913,1.493
18.88500,3.913,1.482
18.89000,3.913,1.465
18.89500,3.913,1.442
18.90000,3.913,1.415
18.90500,3.914,1.381
18.91000,3.914,1.343
18.91500,3.915,1.300
18.92000,3.915,1.252
18.92500,3.917,1.199
18.93000,3.917,1.142
18.93500,3.919,1.080
18.94000,3.920,1.015
18.94500,3.921,0.945
18.95000,3.922,0.872
18.95500,3.924,0.796
18.96000,3.925,0.717
18.96500,3.926,0.635
18.97000,3.927,0.550
18.97500,3.929,0.464
18.98000,3.930,0.376
18.98500,3.931,0.286
18.99000,3.933,0.195
18.99500,3.934,0.104
19.00000,3.935,0.012
19.00500,3.937,-0.080
19.01000,3.938,-0.172
19.01500,3.940,-0.263
19.02000,3.941,-0.353
19.02500,3.943,-0.442
19.03000,3.944,-0.529
19.03500,3.945,-0.614
19.04000,3.947,-0.697
19.04500,3.948,-0.777
19.05000,3.950,-0.855
19.05500,3.951,-0.929
19.06000,3.952,-1.000
19.06500,3.953,-1.066
19.07000,3.955,-1.129
19.07500,3.956,-1.188
19.08000,3.957,-1.242
19.08500,3.958,-1.291
19.09000,3.960,-1.336
19.09500,3.961,-1.375
19.10000,3.962,-1.410
19.10500,3.963,-1.439
19.11000,3.962,-1.462
19.11500,3.960,-1.480
19.12000,3.958,-1.492
19.12500,3.958,-1.499
19.13000,3.958,-1.500
19.13500,3.958,-1.495
19.14000,3.958,-1.484
19.14500,3.958,-1.468
19.15000,3.958,-1.446
19.15500,3.959,-1.419
19.16000,3.958,-1.386
19.16500,3.958,-1.348
19.17000,3.958,-1.305
19.17500,3.957,-1.257
19.18000,3.955,-1.204
19.18500,3.954,-1.146
19.19000,3.953,-1.084
19.19500,3.951,-1.018
19.20000,3.950,-0.947
19.20500,3.948,-0.874
19.21000,3.946,-0.796
19.21500,3.945,-0.716
19.22000,3.943,-0.633
19.22500,3.942,-0.548
19.23000,3.939,-0.460
19.23500,3.937,-0.370
19.24000,3.936,-0.280
19.24500,3.934,-0.188
19.25000,3.932,-0.095
19.25500,3.931,-0.002
19.26000,3.929,0.091
19.26500,3.927,0.184
19.27000,3.925,0.276
19.27500,3.924,0.367
19.28000,3.922,0.457
19.28500,3.919,0.545
19.29000,3.918,0.631
19.29500,3.916,0.714
19.30000,3.914,0.795
19.30500,3.912,0.872
19.31000,3.911,0.947
19.31500,3.909,1.017
19.32000,3.907,1.084
19.32500,3.906,1.147
19.33000,3.904,1.205
19.33500,3.902,1.258
19.34000,3.901,1.306
19.34500,3.899,1.350
19.35000,3.898,1.388
19.35500,3.898,1.421
19.36000,3.897,1.448
19.36500,3.897,1.470
19.37000,3.897,1.485
19.37500,3.897,1.496
19.38000,3.897,1.500
19.38500,3.896,1.498
19.39000,3.896,1.491
19.39500,3.896,1.478
19.40000,3.896,1.458
19.40500,3.896,1.434
19.41000,3.897,1.403
19.41500,3.897,1.367
19.42000,3.897,1.326
19.42500,3.898,1.280
19.43000,3.899,1.228
19.43500,3.900,1.172
19.44000,3.902,1.111
19.44500,3.903,1.045
19.45000,3.904,0.976
19.45500,3.906,0.903
19.46000,3.907,0.826
19.46500,3.909,0.746
19.47000,3.911,0.663
19.47500,3.912,0.577
19.48000,3.914,0.489
19.48500,3.915,0.399
19.49000,3.917,0.307
19.49500,3.919,0.214
19.50000,3.920,0.121
19.50500,3.922,0.026
19.51000,3.924,-0.068
19.51500,3.925,-0.162
19.52000,3.927,-0.255
19.52500,3.929,-0.348
19.53000,3.931,-0.439
19.53500,3.932,-0.528
19.54000,3.934,-0.616
19.54500,3.936,-0.701
19.55000,3.937,-0.783
19.55500,3.939,-0.862
19.56000,3.941,-0.937
19.56500,3.942,-1.009
19.57000,3.944,-1.077
19.57500,3.945,-1.141
19.58000,3.947,-1.200
19.58500,3.948,-1.254
19.59000,3.950,-1.304
19.59500,3.952,-1.348
19.60000,3.953,-1.387
19.60500,3.954,-1.420
19.61000,3.954,-1.448
19.61500,3.953,-1.470
19.62000,3.951,-1.486
19.62500,3.950,-1.496
19.63000,3.951,-1.500
19.63500,3.951,-1.498
19.64000,3.952,-1.490
19.64500,3.953,-1.476
19.65000,3.953,-1.456
19.65500,3.954,-1.431
19.66000,3.954,-1.399
19.66500,3.954,-1.362
19.67000,3.954,-1.320
19.67500,3.953,-1.272
19.68000,3.952,-1.219
19.68500,3.951,-1.161
19.69000,3.950,-1.099
19.69500,3.949,-1.032
19.70000,3.948,-0.961
19.70500,3.947,-0.886
19.71000,3.946,-0.807
19.71500,3.945,-0.725
19.72000,3.943,-0.640
19.72500,3.942,-0.553
19.73000,3.940,-0.463
19.73500,3.938,-0.371
19.74000,3.937,-0.278
19.74500,3.936,-0.184
19.75000,3.934,-0.089
19.75500,3.933,0.006
19.76000,3.932,0.102
19.76500,3.930,0.197
19.77000,3.929,0.291
19.77500,3.927,0.384
19.78000,3.926,0.476
19.78500,3.924,0.565
19.79000,3.923,0.653
19.79500,3.921,0.737
19.80000,3.920,0.819
19.80500,3.918,0.898
19.81000,3.917,0.972
19.81500,3.915,1.043
19.82000,3.914,1.110
19.82500,3.913,1.172
19.83000,3.911,1.229
19.83500,3.910,1.282
19.84000,3.908,1.329
19.84500,3.907,1.371
19.85000,3.906,1.407
19.85500,3.905,1.437
19.86000,3.904,1.462
19.86500,3.904,1.480
19.87000,3.904,1.493
19.87500,3.904,1.499
19.88000,3.904,1.499
19.88500,3.905,1.493
19.89000,3.905,1.481
19.89500,3.905,1.463
19.90000,3.905,1.439
19.90500,3.904,1.409
19.91000,3.904,1.373
19.91500,3.904,1.332
19.92000,3.904,1.285
19.92500,3.905,1.232
19.93000,3.906,1.175
19.93500,3.907,1.113
19.94000,3.908,1.046
19.94500,3.909,0.975
19.95000,3.910,0.900
19.95500,3.911,0.821
19.96000,3.912,0.738
19.96500,3.913,0.653
19.97000,3.914,0.565
19.97500,3.915,0.474
19.98000,3.917,0.382
19.98500,3.918,0.288
19.99000,3.919,0.193
19.99500,3.920,0.096
20.00000,3.922,-0.000
20.00500,3.923,-0.097
20.01000,3.924,-0.193
20.01500,3.925,-0.288
20.02000,3.927,-0.382
20.02500,3.928,-0.475
20.03000,3.929,-0.566
20.03500,3.930,-0.654
20.04000,3.931,-0.740
20.04500,3.932,-0.822
20.05000,3.934,-0.902
20.05500,3.935,-0.977
20.06000,3.936,-1.048
20.06500,3.937,-1.115
20.07000,3.937,-1.178
20.07500,3.938,-1.235
20.08000,3.939,-1.288
20.08500,3.940,-1.335
20.09000,3.941,-1.376
20.09500,3.942,-1.412
20.10000,3.943,-1.442
20.10500,3.943,-1.465
20.11000,3.944,-1.483
20.11500,3.944,-1.495
20.12000,3.943,-1.500
20.12500,3.940,-1.499
20.13000,3.939,-1.491
20.13500,3.938,-1.477
20.14000,3.939,-1.458
20.14500,3.938,-1.432
20.15000,3.939,-1.399
20.15500,3.939,-1.362
20.16000,3.939,-1.318
20.16500,3.939,-1.269
20.17000,3.938,-1.214
20.17500,3.938,-1.154
20.18000,3.937,-1.090
20.18500,3.935,-1.021
20.19000,3.934,-0.947
20.19500,3.932,-0.869
20.20000,3.931,-0.788
20.20500,3.929,-0.704
20.21000,3.927,-0.616
20.21500,3.926,-0.526
20.22000,3.925,-0.433
20.22500,3.923,-0.339
20.23000,3.921,-0.243
20.23500,3.919,-0.146
20.24000,3.918,-0.049
20.24500,3.916,0.049
20.25000,3.915,0.146
20.25500,3.913,0.243
20.26000,3.911,0.339
20.26500,3.910,0.434
20.27000,3.908,0.526
20.27500,3.907,0.617
20.28000,3.905,0.705
20.28500,3.903,0.789
20.29000,3.901,0.871
20.29500,3.900,0.949
20.30000,3.898,1.023
20.30500,3.896,1.092
20.31000,3.895,1.157
20.31500,3.893,1.217
20.32000,3.892,1.271
20.32500,3.890,1.321
20.33000,3.889,1.364
20.33500,3.887,1.402
20.34000,3.887,1.434
20.34500,3.886,1.460
20.35000,3.886,1.479
20.35500,3.886,1.492
20.36000,3.886,1.499
20.36500,3.886,1.499
20.37000,3.886,1.493
20.37500,3.886,1.481
20.38000,3.885,1.462
20.38500,3.885,1.436
20.39000,3.885,1.405
20.39500,3.885,1.368
20.40000,3.885,1.324
20.40500,3.886,1.275
20.41000,3.886,1.221
20.41500,3.887,1.161
20.42000,3.887,1.096
20.42500,3.889,1.026
20.43000,3.889,0.952
20.43500,3.891,0.874
20.44000,3.892,0.792
20.44500,3.893,0.707
20.45000,3.894,0.618
20.45500,3.896,0.527
20.46000,3.897,0.434
20.46500,3.898,0.338
20.47000,3.899,0.241
20.47500,3.901,0.143
20.48000,3.902,0.045
20.48500,3.904,-0.054
20.49000,3.905,-0.152
20.49500,3.906,-0.250
20.50000,3.907,-0.347
20.50500,3.909,-0.443
20.51000,3.910,-0.536
20.51500,3.912,-0.627
20.52000,3.913,-0.716
20.52500,3.915,-0.801
20.53000,3.916,-0.883
20.53500,3.917,-0.961
20.54000,3.919,-1.035
20.54500,3.919,-1.105
20.55000,3.920,-1.169
20.55500,3.922,-1.229
20.56000,3.923,-1.283
20.56500,3.924,-1.331
20.57000,3.925,-1.374
20.57500,3.927,-1.411
20.58000,3.928,-1.441
20.58500,3.928,-1.466
20.59000,3.927,-1.484
20.59500,3.924,-1.495
20.60000,3.923,-1.500
20.60500,3.923,-1.498
20.61000,3.923,-1.490
20.61500,3.923,-1.475
20.62000,3.923,-1.453
20.62500,3.923,-1.426
20.63000,3.923,-1.392
20.63500,3.923,-1.352
20.64000,3.923,-1.305
20.64500,3.922,-1.254
20.65000,3.922,-1.196
20.65500,3.921,-1.133
20.66000,3.919,-1.066
20.66500,3.917,-0.993
20.67000,3.916,-0.916
20.67500,3.914,-0.836
20.68000,3.913,-0.751
20.68500,3.911,-0.663
20.69000,3.910,-0.572
20.69500,3.908,-0.479
20.70000,3.906,-0.383
20.70500,3.904,-0.286
20.71000,3.902,-0.187
20.71500,3.900,-0.088
20.72000,3.899,0.012
20.72500,3.897,0.112
20.73000,3.895,0.211
20.73500,3.893,0.310
20.74000,3.891,0.407
20.74500,3.890,0.502
20.75000,3.887,0.595
20.75500,3.886,0.686
20.76000,3.884,0.773
20.76500,3.882,0.857
20.77000,3.880,0.937
20.77500,3.878,1.013
20.78000,3.876,1.085
20.78500,3.874,1.152
20.79000,3.873,1.213
20.79500,3.871,1.269
20.80000,3.869,1.320
20.80500,3.868,1.365
20.81000,3.866,1.403
20.81500,3.865,1.435
20.82000,3.864,1.461
20.82500,3.863,1.481
20.83000,3.863,1.493
20.83500,3.863,1.499
20.84000,3.863,1.499
20.84500,3.863,1.491
20.85000,3.863,1.477
20.85500,3.863,1.457
20.86000,3.863,1.429
20.86500,3.863,1.396
20.87000,3.863,1.356
20.87500,3.862,1.310
20.88000,3.863,1.258
